crop,class_name,file_name,relative_path,absolute_path,width,height,channels,format,size_bytes,sha256,split
wheat,LeafBlight,LeafBlight_322.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\LeafBlight\LeafBlight_322.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\LeafBlight\LeafBlight_322.jpg,1440,1080,3,JPEG,220457,ac5ab95fe43406fb5cdea22786dcb9704881364bf915b72606135e12c117d867,train
wheat,LeafBlight,LeafBlight_282.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\LeafBlight\LeafBlight_282.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\LeafBlight\LeafBlight_282.jpg,1440,1080,3,JPEG,241768,28500d524efb151593025617070e774a2a0110b9bfd96123eceafc80cb6cbf1c,train
wheat,LeafBlight,LeafBlight_98.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\LeafBlight\LeafBlight_98.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\LeafBlight\LeafBlight_98.jpg,1440,1080,3,JPEG,327120,5936f10e2b5c69d57b7a0922c0e97f98606a67c50f442426dda7b0c4cc580a79,train
wheat,FusariumFootRot,FusariumFootRot_198.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\FusariumFootRot\FusariumFootRot_198.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\FusariumFootRot\FusariumFootRot_198.jpg,1080,1440,3,JPEG,383485,0a250f8cac952769f7cd7abff48e141cae5844c8ae51eceaa5c0d8c9b000f155,train
wheat,HealthyLeaf,HealthyLeaf_50.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\HealthyLeaf\HealthyLeaf_50.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\HealthyLeaf\HealthyLeaf_50.jpg,1080,1440,3,JPEG,309992,d734afa60aa1d94b248cfa8309380413a18f4abfe51ed561b67e408e35bae41b,train
wheat,LeafBlight,LeafBlight_386.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\LeafBlight\LeafBlight_386.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\LeafBlight\LeafBlight_386.jpg,1440,1080,3,JPEG,117753,d1b6a677eaa3f55f46abdfdabe0c3102d1640db9f8fa3ac842a4bd29aa760697,train
wheat,WheatBlast,WheatBlast_374.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\WheatBlast\WheatBlast_374.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\WheatBlast\WheatBlast_374.jpg,1440,1080,3,JPEG,452950,c6d399857efc10661ad4b1903c1527048460bb8c3ef4777a72fc544e72dec537,train
wheat,HealthyLeaf,HealthyLeaf_117.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\HealthyLeaf\HealthyLeaf_117.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\HealthyLeaf\HealthyLeaf_117.jpg,1080,1440,3,JPEG,399947,b627e486ee0ae2a97dedc0ca7467e5d5ca82772e86ee73d1eeef7f42c1c2ae93,train
wheat,BlackPoint,BlackPoint_175.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\BlackPoint\BlackPoint_175.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\BlackPoint\BlackPoint_175.jpg,1440,1080,3,JPEG,172763,879bd89420f612ad66279ee16a22da6957a5b896ba895272323704ac85df9b55,train
wheat,WheatBlast,WheatBlast_39.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\WheatBlast\WheatBlast_39.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\WheatBlast\WheatBlast_39.jpg,1440,1080,3,JPEG,367477,2c134870ef58acf9d8e5d00cb266509fa56b53ea050bd09323970f1214fd110b,train
wheat,HealthyLeaf,HealthyLeaf_141.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\HealthyLeaf\HealthyLeaf_141.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\HealthyLeaf\HealthyLeaf_141.jpg,1080,1440,3,JPEG,312113,810f402422b3f946094380b2014d8f37c5b5e89a8dbadd823c0068cee8e2e857,train
wheat,WheatBlast,WheatBlast_350.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\WheatBlast\WheatBlast_350.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\WheatBlast\WheatBlast_350.jpg,1440,1080,3,JPEG,561893,4990899773761fdb244abed76db0911af69935bb856dada2c3530c7fc9276575,train
wheat,HealthyLeaf,HealthyLeaf_215.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\HealthyLeaf\HealthyLeaf_215.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\HealthyLeaf\HealthyLeaf_215.jpg,1080,1440,3,JPEG,218980,bb91a93c295b94f6d90ad932aa44fc450384de673fdab83ca6dcf937d25a0c8f,train
wheat,WheatBlast,WheatBlast_361.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\WheatBlast\WheatBlast_361.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\WheatBlast\WheatBlast_361.jpg,1440,1080,3,JPEG,525522,2a29f37754d34bbff7e26fcd6b258e0dc62191cbfc7f5505d19f1f52c3f60110,train
wheat,FusariumFootRot,FusariumFootRot_130.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\FusariumFootRot\FusariumFootRot_130.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\FusariumFootRot\FusariumFootRot_130.jpg,1080,1440,3,JPEG,278851,c70d30546fedc9db6ccbc2a18ed1820daf1e4fd5b1bfb98526bd09d09499b2cd,train
wheat,WheatBlast,WheatBlast_103.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\WheatBlast\WheatBlast_103.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\WheatBlast\WheatBlast_103.jpg,1440,1080,3,JPEG,385339,338faf4790f42e675b4496b890419b15c49013a1efc43f3f01e06386c1ad119b,train
wheat,BlackPoint,BlackPoint_267.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\BlackPoint\BlackPoint_267.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\BlackPoint\BlackPoint_267.jpg,1080,1440,3,JPEG,250273,16948da240da4306913e0e7a548b6a3603adb1a3334a5b201e6609e553adb179,train
wheat,LeafBlight,LeafBlight_357.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\LeafBlight\LeafBlight_357.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\LeafBlight\LeafBlight_357.jpg,1440,1080,3,JPEG,180526,9e4933472423089adb4a3edf38ed838f781d87c83d41af6508fb086c8d55bd08,train
wheat,BlackPoint,BlackPoint_254.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\BlackPoint\BlackPoint_254.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\BlackPoint\BlackPoint_254.jpg,1440,1080,3,JPEG,121924,fddc11787659948b4ed398fb2d29722af9c70ef2920e92758121c281080d2053,train
wheat,BlackPoint,BlackPoint_247.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\BlackPoint\BlackPoint_247.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\BlackPoint\BlackPoint_247.jpg,1440,1080,3,JPEG,143340,c2ec9506852a3608532348236ab15f587101971bd10f126bf00fd6cae3859c52,train
wheat,HealthyLeaf,HealthyLeaf_128.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\HealthyLeaf\HealthyLeaf_128.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\HealthyLeaf\HealthyLeaf_128.jpg,1080,1440,3,JPEG,362661,d41f1a036a29b3b600495b8990fbe8100c0f7c0d047d2501d61be23b6a19b4a4,train
wheat,LeafBlight,LeafBlight_211.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\LeafBlight\LeafBlight_211.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\LeafBlight\LeafBlight_211.jpg,1440,1080,3,JPEG,322979,043907f370e028d61fd0715532cd0afc60ad46d5494df3f6a7725b04ce8eb68f,train
wheat,FusariumFootRot,FusariumFootRot_87.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\FusariumFootRot\FusariumFootRot_87.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\FusariumFootRot\FusariumFootRot_87.jpg,1080,1440,3,JPEG,328501,965774b248f2740b5b70bb23d17ae03d9d0e772242d2caf203072057ba944082,train
wheat,LeafBlight,LeafBlight_223.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\LeafBlight\LeafBlight_223.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\LeafBlight\LeafBlight_223.jpg,1440,1080,3,JPEG,318795,4d8fcb758747739f7b94dca2c1458eaee54084cfecaeb0a45782d1474cfb9e5c,train
wheat,HealthyLeaf,HealthyLeaf_92.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\HealthyLeaf\HealthyLeaf_92.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\HealthyLeaf\HealthyLeaf_92.jpg,1080,1440,3,JPEG,363525,0fb8e6f7f52cc02e5ee905eaffb5693e20bdfab0c92cafad7199ca0472c4e2e1,train
wheat,FusariumFootRot,FusariumFootRot_201.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\FusariumFootRot\FusariumFootRot_201.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\FusariumFootRot\FusariumFootRot_201.jpg,1080,1440,3,JPEG,433424,2cacc8eef92eeb66f92ad4791444ed71306cb37fc010a748f690cefd27a2af48,train
wheat,LeafBlight,LeafBlight_332.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\LeafBlight\LeafBlight_332.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\LeafBlight\LeafBlight_332.jpg,1440,1080,3,JPEG,186700,589194c3aeb1e97ea425a9d3f799a39f7c848f0d4ca5648af62c646574595481,train
wheat,WheatBlast,WheatBlast_55.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\WheatBlast\WheatBlast_55.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\WheatBlast\WheatBlast_55.jpg,1440,1080,3,JPEG,359052,7e0e4ecd89b7eb4c124cffb6c281d4f62ebe0ab5610781b258bff03ea07ad323,train
wheat,WheatBlast,WheatBlast_219.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\WheatBlast\WheatBlast_219.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\WheatBlast\WheatBlast_219.jpg,1440,1080,3,JPEG,425260,8def01e99fc74f2a56e7f882a0c8e888ef5a8b42922d6e66f30fbbb0843587c1,train
wheat,FusariumFootRot,FusariumFootRot_34.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\FusariumFootRot\FusariumFootRot_34.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\FusariumFootRot\FusariumFootRot_34.jpg,1440,1080,3,JPEG,473107,8526188f17d61266dbe299b2f632e8c193f197ce9557c6e917301e91bfa3adc2,train
wheat,LeafBlight,LeafBlight_131.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\LeafBlight\LeafBlight_131.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\LeafBlight\LeafBlight_131.jpg,1440,1080,3,JPEG,326541,62b96fe65508acf949c103a84896c74340f556996903865f202899d45bb3897e,train
wheat,LeafBlight,LeafBlight_127.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\LeafBlight\LeafBlight_127.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\LeafBlight\LeafBlight_127.jpg,1440,1080,3,JPEG,325519,d7e125092145d413b94820422975e2ac95161f76d271df3118c612f645e1ec6f,train
wheat,HealthyLeaf,HealthyLeaf_181.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\HealthyLeaf\HealthyLeaf_181.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\HealthyLeaf\HealthyLeaf_181.jpg,1080,1440,3,JPEG,318359,2456cc159b840b91702f4661359760535249feb647c1312af9847589b0dcfb77,train
wheat,BlackPoint,BlackPoint_17.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\BlackPoint\BlackPoint_17.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\BlackPoint\BlackPoint_17.jpg,400,533,3,JPEG,74223,7471e0aa206fa17e31100fecd55dc933d8edf23a65466bec6056d4a76cd958f6,train
wheat,FusariumFootRot,FusariumFootRot_7.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\FusariumFootRot\FusariumFootRot_7.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\FusariumFootRot\FusariumFootRot_7.jpg,1080,1440,3,JPEG,363306,a21e3f364fa0004f81570f25165acbfddf544cfa20ead6cae3da8823d4269b54,train
wheat,WheatBlast,WheatBlast_376.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\WheatBlast\WheatBlast_376.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\WheatBlast\WheatBlast_376.jpg,1440,1080,3,JPEG,690340,0eb46447fdfcb23de813dfe8249b9dd55bc7da5368ffeb1de226ac3d4bea81b9,train
wheat,LeafBlight,LeafBlight_232.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\LeafBlight\LeafBlight_232.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\LeafBlight\LeafBlight_232.jpg,1440,1080,3,JPEG,174034,8b6325c8c91eea94a408f8ca74b813a1e2319447298dd74e0d2c7d6762858736,train
wheat,HealthyLeaf,HealthyLeaf_210.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\HealthyLeaf\HealthyLeaf_210.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\HealthyLeaf\HealthyLeaf_210.jpg,1080,1440,3,JPEG,418710,a1423768e2883f09606414eb0853bf983f2243137ef777bf74562685c80c5b35,train
wheat,LeafBlight,LeafBlight_33.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\LeafBlight\LeafBlight_33.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\LeafBlight\LeafBlight_33.jpg,1440,1080,3,JPEG,218187,74058b267a72959db80ce4769c0383d8c135dcbe7e2d8052cd293e105bd61ecb,train
wheat,LeafBlight,LeafBlight_308.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\LeafBlight\LeafBlight_308.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\LeafBlight\LeafBlight_308.jpg,1440,1080,3,JPEG,235407,f95f57d55fb48b7fe18d076b5c6e5a6a0059c8515f1fe1c01af8796ca6156b35,train
wheat,WheatBlast,WheatBlast_205.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\WheatBlast\WheatBlast_205.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\WheatBlast\WheatBlast_205.jpg,1440,1080,3,JPEG,415004,1c635dd24a8e106977c399516b72e131f44ba1714fd58f81e73b6826d9bf8ca2,train
wheat,HealthyLeaf,HealthyLeaf_190.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\HealthyLeaf\HealthyLeaf_190.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\HealthyLeaf\HealthyLeaf_190.jpg,1080,1440,3,JPEG,415958,0f54fa790e932d73e3d54b774edeb4537959b8640899090877aa47475c50ff4e,train
wheat,HealthyLeaf,HealthyLeaf_94.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\HealthyLeaf\HealthyLeaf_94.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\HealthyLeaf\HealthyLeaf_94.jpg,1080,1440,3,JPEG,311795,31fc6a384f604b9fea19360670b75b7aa560e5a6c57d2bdddec23e1ff555f61d,train
wheat,BlackPoint,BlackPoint_48.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\BlackPoint\BlackPoint_48.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\BlackPoint\BlackPoint_48.jpg,1080,1440,3,JPEG,336343,ef8c3c4de56ac55da8538fd1a67fcd25c6471a10872848866ba7356214d39803,train
wheat,BlackPoint,BlackPoint_33.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\BlackPoint\BlackPoint_33.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\BlackPoint\BlackPoint_33.jpg,1080,1440,3,JPEG,248151,a022b940e57d1a475a2d4f0646db78860e648056551f927c6d6d9ac6cfe052bf,train
wheat,BlackPoint,BlackPoint_50.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\BlackPoint\BlackPoint_50.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\BlackPoint\BlackPoint_50.jpg,1080,1440,3,JPEG,338618,7e0c56c60e0005e514f56c884b58623ad0f93a5d9c76b64f94494f732ac158af,train
wheat,LeafBlight,LeafBlight_196.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\LeafBlight\LeafBlight_196.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\LeafBlight\LeafBlight_196.jpg,1440,1080,3,JPEG,320108,c14ee2457e4aa6da56af55e10b903f7a122fa32e6a3bfe99e19fca93526b3058,train
wheat,FusariumFootRot,FusariumFootRot_248.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\FusariumFootRot\FusariumFootRot_248.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\FusariumFootRot\FusariumFootRot_248.jpg,1440,1080,3,JPEG,374944,c90d353c3c300f70fc77c51ef0334ea1e281828406257f94d38d401c8ac982d6,train
wheat,FusariumFootRot,FusariumFootRot_237.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\FusariumFootRot\FusariumFootRot_237.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\FusariumFootRot\FusariumFootRot_237.jpg,1080,1440,3,JPEG,441974,7e208b8b0d6abbd5e78553a6e987e37ed5f940b01f3cc27ac66da9f4edce70e7,train
wheat,FusariumFootRot,FusariumFootRot_174.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\FusariumFootRot\FusariumFootRot_174.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\FusariumFootRot\FusariumFootRot_174.jpg,1080,1440,3,JPEG,508573,9151646c3b344763159574fb0a547ce1ec34b39f99879d1529394f81d878b1ef,train
wheat,WheatBlast,WheatBlast_51.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\WheatBlast\WheatBlast_51.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\WheatBlast\WheatBlast_51.jpg,1440,1080,3,JPEG,385773,e348441df5b9a3b1be90e43c34d494525bafa989e3930469ddd75898cd3ab00d,train
wheat,HealthyLeaf,HealthyLeaf_109.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\HealthyLeaf\HealthyLeaf_109.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\HealthyLeaf\HealthyLeaf_109.jpg,1080,1440,3,JPEG,267954,0447ac704ab1b2505b2e86018253ccd795e7f59fb3706624d02fc7954df06368,train
wheat,BlackPoint,BlackPoint_246.jpg,data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\BlackPoint\BlackPoint_246.jpg,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\wheat\wheat_disease_main\Wheat Disease\Original Dataset\BlackPoint\BlackPoint_246.jpg,1440,1080,3,JPEG,129353,e4a3c70a54b41fb2b0602a3ff82ca7e119fc94f5d265b0fd6850515ba6892efa,train
